label,sp,t,rpm,rpm_sp,out
boxcar,80.0,37695,-494.81,80.0,0.8716
boxcar,80.0,37705,383.48,80.0,-0.4327
boxcar,80.0,37715,760.26,80.0,-1.0
boxcar,80.0,37725,-120.45,80.0,0.277
boxcar,80.0,37735,-686.2,80.0,1.0
boxcar,80.0,37745,102.45,80.0,-0.0062
boxcar,80.0,37755,842.27,80.0,-1.0
boxcar,80.0,37765,204.36,80.0,-0.2174
boxcar,80.0,37775,-696.69,80.0,1.0
boxcar,80.0,37785,-307.53,80.0,0.5927
boxcar,80.0,37795,638.86,80.0,-0.8424
boxcar,80.0,37805,550.33,80.0,-0.7382
boxcar,80.0,37815,-341.62,80.0,0.6004
boxcar,80.0,37825,-531.88,80.0,0.9219
boxcar,80.0,37835,246.79,80.0,-0.2238
boxcar,80.0,37845,716.83,80.0,-0.9808
boxcar,80.0,37855,33.79,80.0,0.0109
boxcar,80.0,37865,-613.71,80.0,1.0
boxcar,80.0,37875,2.22,80.0,0.1371
boxcar,80.0,37885,813.47,80.0,-1.0
boxcar,80.0,37895,266.95,80.0,-0.315
boxcar,80.0,37905,-690.92,80.0,1.0
boxcar,80.0,37915,-315.68,80.0,0.6049
boxcar,80.0,37925,702.7,80.0,-0.9414
boxcar,80.0,37935,574.01,80.0,-0.7655
boxcar,80.0,37945,-456.72,80.0,0.7869
boxcar,80.0,37955,-605.17,80.0,1.0
boxcar,80.0,37965,312.14,80.0,-0.3385
boxcar,80.0,37975,748.04,80.0,-1.0
boxcar,80.0,37985,9.33,80.0,0.0591
boxcar,80.0,37995,-664.44,80.0,1.0
boxcar,80.0,38005,-137.57,80.0,0.3419
boxcar,80.0,38015,669.92,80.0,-0.8962
boxcar,80.0,38025,393.78,80.0,-0.5357
boxcar,80.0,38035,-473.26,80.0,0.7822
boxcar,80.0,38045,-420.15,80.0,0.752
boxcar,80.0,38055,462.85,80.0,-0.569
boxcar,80.0,38065,669.06,80.0,-0.9127
boxcar,80.0,38075,-232.37,80.0,0.4261
boxcar,80.0,38085,-619.75,80.0,1.0
boxcar,80.0,38095,260.51,80.0,-0.2646
boxcar,80.0,38105,821.49,80.0,-1.0
boxcar,80.0,38115,-3.26,80.0,0.0845
boxcar,80.0,38125,-760.02,80.0,1.0
boxcar,80.0,38135,-98.43,80.0,0.2736
boxcar,80.0,38145,803.09,80.0,-1.0
boxcar,80.0,38155,378.82,80.0,-0.4896
boxcar,80.0,38165,-583.9,80.0,0.9798
boxcar,80.0,38175,-453.9,80.0,0.8028
boxcar,80.0,38185,486.44,80.0,-0.6052
boxcar,80.0,38195,656.66,80.0,-0.8955
boxcar,80.0,38205,-150.48,80.0,0.2984
boxcar,80.0,38215,-587.66,80.0,0.9911
boxcar,80.0,38225,161.29,80.0,-0.1004
boxcar,80.0,38235,793.98,80.0,-1.0
boxcar,80.0,38245,130.43,80.0,-0.1148
boxcar,80.0,38255,-662.36,80.0,1.0
boxcar,80.0,38265,-113.5,80.0,0.3079
boxcar,80.0,38275,801.05,80.0,-1.0
boxcar,80.0,38285,383.73,80.0,-0.4848
boxcar,80.0,38295,-625.36,80.0,1.0
boxcar,80.0,38305,-463.44,80.0,0.8186
boxcar,80.0,38315,545.88,80.0,-0.6963
boxcar,80.0,38325,656.31,80.0,-0.8856
boxcar,80.0,38335,-250.6,80.0,0.4636
boxcar,80.0,38345,-665.17,80.0,1.0
boxcar,80.0,38355,103.17,80.0,-0.0141
boxcar,80.0,38365,728.38,80.0,-0.9973
boxcar,80.0,38375,183.12,80.0,-0.2216
boxcar,80.0,38385,-607.94,80.0,1.0
boxcar,80.0,38395,-313.74,80.0,0.5948
boxcar,80.0,38405,540.05,80.0,-0.6946
boxcar,80.0,38415,526.24,80.0,-0.7297
boxcar,80.0,38425,-305.26,80.0,0.5167
boxcar,80.0,38435,-547.82,80.0,0.9293
boxcar,80.0,38445,238.61,80.0,-0.2262
boxcar,80.0,38455,721.57,80.0,-0.9962
boxcar,80.0,38465,12.5,80.0,0.0352
boxcar,80.0,38475,-650.74,80.0,1.0
boxcar,80.0,38485,-44.3,80.0,0.1916
boxcar,80.0,38495,765.13,80.0,-1.0
boxcar,80.0,38505,288.55,80.0,-0.3649
boxcar,80.0,38515,-648.33,80.0,1.0
boxcar,80.0,38525,-357.47,80.0,0.6545
boxcar,80.0,38535,624.79,80.0,-0.8306
boxcar,80.0,38545,577.51,80.0,-0.7827
boxcar,80.0,38555,-413.51,80.0,0.7072
boxcar,80.0,38565,-607.71,80.0,1.0
boxcar,80.0,38575,282.74,80.0,-0.3012
boxcar,80.0,38585,739.51,80.0,-1.0
boxcar,80.0,38595,-1.8,80.0,0.0648
boxcar,80.0,38605,-650.12,80.0,1.0
boxcar,80.0,38615,-109.49,80.0,0.294
boxcar,80.0,38625,674.29,80.0,-0.9105
boxcar,80.0,38635,382.54,80.0,-0.5258
boxcar,80.0,38645,-459.54,80.0,0.7547
boxcar,80.0,38655,-393.31,80.0,0.7166
boxcar,80.0,38665,485.53,80.0,-0.6013
boxcar,80.0,38675,647.49,80.0,-0.8852
boxcar,80.0,38685,-244.83,80.0,0.4422
boxcar,80.0,38695,-596.76,80.0,1.0
boxcar,80.0,38705,269.37,80.0,-0.2689
boxcar,80.0,38715,805.65,80.0,-1.0
boxcar,80.0,38725,-1.37,80.0,0.0849
boxcar,80.0,38735,-731.32,80.0,1.0
boxcar,80.0,38745,-117.95,80.0,0.3123
boxcar,80.0,38755,755.44,80.0,-1.0
boxcar,80.0,38765,459.43,80.0,-0.6065
boxcar,80.0,38775,-446.92,80.0,0.7656
boxcar,80.0,38785,-480.76,80.0,0.8469
boxcar,80.0,38795,330.52,80.0,-0.3561
boxcar,80.0,38805,679.75,80.0,-0.9342
boxcar,80.0,38815,-36.12,80.0,0.1138
boxcar,80.0,38825,-582.05,80.0,0.983
boxcar,80.0,38835,72.11,80.0,0.0398
boxcar,80.0,38845,797.13,80.0,-1.0
boxcar,80.0,38855,204.69,80.0,-0.2199
boxcar,80.0,38865,-675.02,80.0,1.0
boxcar,80.0,38875,-234.84,80.0,0.4917
boxcar,80.0,38885,731.69,80.0,-0.9834
boxcar,80.0,38895,503.85,80.0,-0.6632
boxcar,80.0,38905,-521.6,80.0,0.8894
boxcar,80.0,38915,-551.8,80.0,0.9478
boxcar,80.0,38925,394.58,80.0,-0.4584
boxcar,80.0,38935,725.01,80.0,-0.9877
boxcar,80.0,38945,-68.63,80.0,0.1769
boxcar,80.0,38955,-636.32,80.0,1.0
boxcar,80.0,38965,-44.94,80.0,0.2143
boxcar,80.0,38975,695.77,80.0,-0.9303
